Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,label,Prediction,Severity
1595323,39,48,2125,323.38,642.99,11565.32,lfi,Attack,High
32485,3,3,108,27.89,36.51,782.24,normal,Benign,Low
11492,4,3,93,48.88,109.49,358.03,normal,Benign,Low
1245058,28,62,5190,813.42,1030.49,24580.55,sql_injection,Attack,High
4607,3,4,149,83.65,41.5,307.69,normal,Benign,Low
715016,30,20,2875,572.85,464.72,24634.77,lfi,Attack,High
30770,3,3,125,66.01,95.17,710.21,normal,Benign,Low
31220,1,3,114,43.07,79.04,779.01,normal,Benign,Low
1511603,29,31,1545,845.15,797.94,7613.09,normal,Attack,High
1110879,23,37,5204,338.43,407.78,13873.19,sql_injection,Attack,High
35297,2,3,48,40.63,87.0,314.16,normal,Benign,Low
23519,1,4,170,54.44,103.0,249.72,normal,Benign,Low
1368859,21,55,4601,483.63,861.1,14998.75,xss,Attack,High
1199301,31,17,5123,444.46,405.22,16900.69,lfi,Attack,High
35574,3,4,146,79.77,48.17,620.48,normal,Benign,Low
1728895,29,65,4986,835.71,917.36,6430.32,xss,Attack,High
29002,3,4,143,80.68,30.41,262.14,normal,Benign,Low
1749702,22,60,2682,723.79,1030.25,16421.65,sql_injection,Attack,High
947018,15,58,2301,432.55,415.99,15317.82,normal,Attack,High
35264,2,2,56,55.88,37.6,530.54,normal,Benign,Low
19363,3,3,109,61.41,60.8,632.08,normal,Benign,Low
29006,3,4,136,61.14,59.02,107.58,normal,Benign,Low
29968,3,2,95,46.28,34.5,189.87,normal,Benign,Low
1147116,19,58,4683,671.24,1097.8,17574.38,normal,Attack,High
9855,3,1,56,26.78,125.05,163.58,normal,Benign,Low
1635059,40,35,3651,655.31,541.74,12846.84,lfi,Attack,High
1783609,38,47,2264,524.15,380.72,23568.66,sql_injection,Attack,High
424314,22,19,4990,752.5,419.3,16880.21,xss,Attack,High
1131876,19,40,4952,551.61,809.87,21513.72,lfi,Attack,High
1079760,28,25,4135,565.73,738.57,24376.62,normal,Attack,High
1203812,20,30,4701,847.75,867.16,12698.81,xss,Attack,High
8113,1,4,152,41.02,67.3,869.02,normal,Benign,Low
23807,1,4,121,61.42,98.7,728.35,normal,Benign,Low
1549019,29,36,1428,390.75,929.51,11009.64,sql_injection,Attack,High
22502,4,1,41,35.3,51.08,265.05,normal,Benign,Low
1544863,19,53,3830,759.66,1084.51,17747.05,normal,Attack,High
1553767,45,58,2718,572.81,481.52,16531.46,sql_injection,Attack,High
4964,4,2,53,17.79,30.06,471.24,normal,Benign,Low
37508,3,3,123,42.88,121.72,563.98,normal,Benign,Low
7837,1,3,131,53.64,52.29,751.6,normal,Benign,Low
845521,18,64,3366,493.02,826.4,12780.59,sql_injection,Attack,High
22656,3,3,135,66.39,32.48,482.45,normal,Benign,Low
15740,2,3,128,66.65,47.55,319.18,normal,Benign,Low
8969,2,1,110,60.83,86.35,519.54,normal,Benign,Low
20848,4,3,178,48.27,64.02,187.97,normal,Benign,Low
717648,17,29,1949,437.38,623.92,19715.62,sql_injection,Attack,High
1690668,25,53,1376,628.87,820.87,7882.61,xss,Attack,High
813694,25,36,2515,346.8,638.98,20402.61,sql_injection,Attack,High
694816,34,59,4969,649.29,991.66,18645.19,xss,Attack,High
9745,4,3,98,58.24,69.81,251.05,normal,Benign,Low
656246,25,56,1810,570.15,609.03,16757.28,sql_injection,Attack,High
32396,4,4,169,66.14,80.01,230.79,normal,Benign,Low
1718107,16,34,5192,381.43,384.94,23589.22,sql_injection,Attack,High
1795458,22,37,5180,265.28,659.62,18737.74,lfi,Attack,High
5357,2,1,158,41.74,125.39,143.22,normal,Benign,Low
1667490,30,42,3769,549.54,648.17,21272.35,sql_injection,Attack,High
39615,2,4,157,28.57,92.33,480.98,normal,Benign,Low
1221527,24,50,1472,506.67,1033.36,9177.64,normal,Attack,High
22065,2,3,91,80.4,29.47,577.15,normal,Benign,Low
34679,4,3,97,55.59,75.09,170.09,normal,Benign,Low
28240,4,1,66,66.09,127.87,135.73,normal,Benign,Low
7421,1,2,89,27.15,79.59,591.96,normal,Benign,Low
17690,1,2,167,64.67,64.84,335.97,normal,Benign,Low
1516614,21,40,5308,351.38,477.38,15972.09,xss,Attack,High
31672,4,4,93,31.35,40.82,505.9,normal,Benign,Low
1503502,42,52,1667,702.92,400.31,18881.8,lfi,Attack,High
5219,1,1,143,41.81,74.35,338.42,normal,Benign,Low
10452,1,4,65,76.58,33.18,176.05,normal,Benign,Low
456794,33,21,4504,638.37,947.16,12630.42,xss,Attack,High
14681,4,2,175,83.35,105.58,629.67,normal,Benign,Low
4883,1,1,78,51.24,116.75,744.93,normal,Benign,Low
461877,39,28,2028,834.59,570.56,24729.05,sql_injection,Attack,High
412235,26,38,4895,579.21,838.97,12070.21,lfi,Attack,High
1165444,32,64,2837,492.25,936.26,17439.21,sql_injection,Attack,High
448629,14,40,3954,510.33,819.02,22233.39,sql_injection,Attack,High
1165833,26,39,5124,723.13,786.62,15525.83,sql_injection,Attack,High
877851,20,47,1511,732.64,379.07,9926.17,sql_injection,Attack,High
19915,1,2,92,75.77,125.45,98.59,normal,Benign,Low
841138,12,26,4812,270.86,928.97,9429.07,sql_injection,Attack,High
1577943,34,38,1514,717.63,566.2,23590.8,normal,Attack,High
17774,3,1,94,38.52,87.5,850.77,normal,Benign,Low
30852,2,1,170,72.25,40.91,829.17,normal,Benign,Low
10709,3,1,63,89.44,57.51,774.88,normal,Benign,Low
26467,4,2,80,53.97,109.82,396.21,normal,Benign,Low
21262,1,3,49,17.84,91.49,145.03,normal,Benign,Low
24228,4,4,144,64.28,84.92,465.68,normal,Benign,Low
31624,2,3,132,70.14,89.06,882.55,sql_injection,Benign,Low
499070,38,48,4031,597.15,759.08,22099.16,xss,Attack,High
12804,3,3,101,89.88,60.09,504.63,normal,Benign,Low
10284,3,2,82,84.91,51.96,435.69,normal,Benign,Low
5073,3,1,43,21.46,28.52,570.98,normal,Benign,Low
30274,3,4,126,35.77,115.77,400.88,normal,Benign,Low
17995,3,1,160,54.05,103.58,137.67,sql_injection,Benign,Low
1321408,29,40,5013,519.53,524.98,10369.34,lfi,Attack,High
897646,25,30,1735,701.32,410.27,18466.73,sql_injection,Attack,High
32019,3,4,81,53.19,98.51,661.19,normal,Benign,Low
35973,4,3,74,69.1,55.98,730.02,normal,Benign,Low
27075,3,1,83,60.97,25.01,829.01,normal,Benign,Low
1226400,27,26,5117,567.69,1084.13,7767.0,normal,Attack,High
1423678,29,46,3605,574.36,904.1,21529.22,lfi,Attack,High
23869,2,1,150,71.03,115.54,787.69,normal,Benign,Low
1160701,44,53,3316,448.71,384.04,13279.07,normal,Attack,High
1005870,42,37,2339,457.51,828.82,16076.32,sql_injection,Attack,High
1358059,28,50,4482,741.83,866.3,19476.18,xss,Attack,High
23597,1,3,57,62.89,114.63,764.11,normal,Benign,Low
1587040,26,15,4903,639.7,946.21,14787.61,xss,Attack,High
21293,4,2,61,26.82,83.93,518.52,normal,Benign,Low
703546,19,63,3109,617.44,874.57,13455.56,sql_injection,Attack,High
1167992,45,47,1470,348.23,1031.83,19406.72,lfi,Attack,High
39566,3,1,96,66.95,101.11,318.32,normal,Benign,Low
1503889,27,31,2667,785.3,429.12,7741.39,normal,Attack,High
1743612,28,47,1905,553.5,716.8,11635.06,lfi,Attack,High
949391,41,61,5131,448.25,368.73,14145.71,sql_injection,Attack,High
20258,1,1,106,32.34,100.1,568.69,normal,Benign,Low
1275462,41,46,2241,427.53,999.24,8073.7,xss,Attack,High
1696941,28,46,4489,254.86,882.15,21879.82,lfi,Attack,High
24511,1,4,149,64.18,49.26,486.31,normal,Benign,Low
432924,43,39,4036,522.46,866.93,18458.96,sql_injection,Attack,High
13536,3,3,67,17.07,28.04,133.36,normal,Benign,Low
33220,3,3,88,19.23,117.33,588.5,normal,Benign,Low
657497,34,32,4749,667.46,418.25,8783.72,sql_injection,Attack,High
34115,4,3,53,34.69,67.61,235.81,normal,Benign,Low
971119,22,21,2521,808.17,895.09,22137.58,sql_injection,Attack,High
9631,4,2,128,16.1,47.23,547.31,normal,Benign,Low
1082463,28,57,1771,285.02,428.85,10741.97,sql_injection,Attack,High
1546257,17,51,3260,448.78,816.15,16885.13,xss,Attack,High
35257,3,4,141,41.37,119.66,132.9,normal,Benign,Low
11100,1,1,85,74.37,94.44,187.71,normal,Benign,Low
8861,4,2,160,53.91,57.33,419.85,normal,Benign,Low
1162632,37,27,4826,443.74,540.08,10023.85,xss,Attack,High
1392560,37,52,4038,723.46,870.7,22045.27,sql_injection,Attack,High
11870,4,4,47,53.16,30.59,436.75,normal,Benign,Low
9684,1,1,88,18.24,36.01,405.28,normal,Benign,Low
27964,4,2,104,28.76,73.74,789.24,normal,Benign,Low
13736,3,1,146,86.98,41.19,278.89,normal,Benign,Low
9730,2,3,169,55.61,89.7,612.5,lfi,Benign,Low
556297,35,62,3758,747.55,471.05,19808.19,xss,Attack,High
1170265,44,29,2430,329.3,693.59,21423.51,lfi,Attack,High
4399,4,1,94,85.57,69.63,368.58,normal,Benign,Low
26764,3,1,71,26.36,58.08,652.97,normal,Benign,Low
37432,3,2,126,81.07,89.77,381.92,normal,Benign,Low
1163691,38,59,4705,331.82,705.97,9883.5,sql_injection,Attack,High
660574,36,33,2550,264.41,483.69,21885.65,xss,Attack,High
33020,4,4,134,69.46,84.64,799.32,normal,Benign,Low
1297891,35,37,4337,735.2,1024.7,15452.41,lfi,Attack,High
29311,2,4,166,36.14,38.64,161.94,xss,Benign,Low
1496938,26,44,1633,262.25,554.34,16597.29,normal,Attack,High
26467,3,3,108,34.18,118.06,153.67,normal,Benign,Low
30677,3,3,70,26.38,39.91,272.19,normal,Benign,Low
1277540,21,41,1349,695.63,1026.4,14187.29,sql_injection,Attack,High
21758,2,1,131,84.54,124.52,442.41,normal,Benign,Low
32201,3,2,99,32.57,89.73,545.74,normal,Benign,Low
30132,2,2,44,68.96,107.03,79.92,normal,Benign,Low
827959,45,32,3859,712.06,1088.98,7151.09,normal,Attack,High
27645,1,3,153,17.85,122.74,88.2,normal,Benign,Low
6140,4,1,82,63.67,46.68,194.6,normal,Benign,Low
36679,1,2,159,69.96,127.29,486.75,normal,Benign,Low
16161,4,4,78,68.73,52.37,567.09,normal,Benign,Low
24488,2,3,144,27.95,96.04,154.12,normal,Benign,Low
22112,3,1,72,45.27,46.5,234.61,normal,Benign,Low
14421,1,4,64,66.85,113.77,96.02,normal,Benign,Low
563546,19,29,2441,635.76,445.93,20549.28,sql_injection,Attack,High
9020,3,3,105,32.33,47.73,515.23,normal,Benign,Low
1238353,19,21,5259,265.04,694.31,7608.05,sql_injection,Attack,High
12243,2,3,51,77.21,122.06,646.54,normal,Benign,Low
16270,4,1,176,39.19,123.62,444.53,normal,Benign,Low
7251,4,4,84,20.3,97.15,567.9,normal,Benign,Low
1598560,35,47,5023,646.07,568.27,6245.84,sql_injection,Attack,High
428761,38,26,1609,591.36,840.46,13819.46,xss,Attack,High
38912,4,1,134,84.33,91.43,191.33,normal,Benign,Low
32159,1,2,161,37.58,44.71,279.66,normal,Benign,Low
1562623,36,62,4791,360.68,387.51,6917.41,lfi,Attack,High
597612,18,37,2267,392.52,633.95,24257.84,xss,Attack,High
26770,2,2,93,85.53,78.31,573.63,normal,Benign,Low
39463,1,1,69,68.27,108.58,742.67,normal,Benign,Low
36277,3,3,100,69.71,124.12,335.37,normal,Benign,Low
1291472,42,20,4449,840.44,927.81,17626.43,sql_injection,Attack,High
441038,40,20,2036,631.42,398.29,22349.47,lfi,Attack,High
6426,2,4,126,26.28,36.82,586.96,normal,Benign,Low
39683,2,2,161,79.1,95.52,319.33,normal,Benign,Low
727030,39,53,5163,282.17,542.59,16863.13,lfi,Attack,High
39604,3,1,80,62.95,81.74,852.25,normal,Benign,Low
14450,2,4,117,17.51,110.05,269.3,normal,Benign,Low
26865,3,3,164,30.1,87.41,418.64,normal,Benign,Low
17896,1,4,165,68.53,49.04,551.24,normal,Benign,Low
11249,3,3,104,21.35,72.13,349.28,normal,Benign,Low
1488816,16,18,2848,778.61,616.08,14048.83,sql_injection,Attack,High
37043,3,3,51,78.16,104.89,380.4,normal,Benign,Low
31186,2,2,175,87.91,105.18,221.52,normal,Benign,Low
890962,41,36,4932,642.59,799.23,13685.48,normal,Attack,High
26488,4,3,64,47.1,45.46,553.8,normal,Benign,Low
24076,4,3,68,87.73,72.28,347.56,normal,Benign,Low
1787421,21,49,3928,537.58,882.34,23238.12,lfi,Attack,High
23318,2,1,81,32.58,109.13,208.39,normal,Benign,Low
31237,2,4,104,63.89,114.87,744.15,normal,Benign,Low
8150,1,2,167,55.17,45.64,71.05,normal,Benign,Low
20717,3,1,160,43.23,114.7,309.04,normal,Benign,Low
758163,26,20,2814,726.81,1044.45,6509.6,sql_injection,Attack,High
19916,4,2,155,63.44,116.77,570.87,normal,Benign,Low
25203,3,4,54,85.39,108.62,397.85,normal,Benign,Low
22959,4,4,50,67.09,52.21,195.01,normal,Benign,Low
9217,2,2,124,34.01,67.35,73.33,normal,Benign,Low
31746,4,3,133,75.17,62.37,84.6,normal,Benign,Low
1765390,33,35,3236,447.62,641.62,17683.75,normal,Attack,High
4513,1,4,165,20.56,30.87,367.35,normal,Benign,Low
1140241,13,32,2878,408.86,925.94,22798.66,xss,Attack,High
1472260,25,21,2122,499.59,1075.06,11028.1,lfi,Attack,High
647812,28,43,1390,591.88,931.74,10752.41,sql_injection,Attack,High
26996,3,4,155,78.45,101.33,343.66,normal,Benign,Low
1462835,23,21,2378,445.26,780.34,8056.74,lfi,Attack,High
17209,2,4,98,25.22,30.95,615.5,normal,Benign,Low
1263408,35,28,4838,331.58,548.79,9535.29,lfi,Attack,High
21247,1,3,79,79.63,71.63,896.2,normal,Benign,Low
25051,2,2,78,80.88,112.01,638.16,sql_injection,Benign,Low
1662403,45,16,1992,563.41,413.24,12982.15,xss,Attack,High
912143,16,47,4273,275.44,722.03,10295.36,xss,Attack,High
18533,1,2,114,29.82,66.64,466.15,normal,Benign,Low
463798,22,32,1853,799.35,512.35,22062.84,xss,Attack,High
1715902,32,54,2088,583.39,786.4,10368.33,xss,Attack,High
4461,3,2,165,52.16,56.02,219.78,normal,Benign,Low
18152,4,3,157,46.48,65.22,591.91,normal,Benign,Low
1087972,26,58,1669,347.94,751.4,13774.74,normal,Attack,High
27438,1,3,51,38.46,92.34,756.49,normal,Benign,Low
1382346,32,29,2009,374.73,472.28,11032.46,normal,Attack,High
29470,4,2,165,57.93,81.75,826.11,xss,Benign,Low
25855,4,1,116,49.09,123.85,65.14,normal,Benign,Low
1402985,38,28,4623,508.86,975.44,21095.66,sql_injection,Attack,High
23040,1,2,66,59.8,69.07,149.79,normal,Benign,Low
4211,3,2,46,21.37,82.45,74.07,normal,Benign,Low
13382,2,3,173,17.38,75.56,432.24,xss,Benign,Low
1696031,14,41,4601,448.65,599.96,9145.7,xss,Attack,High
6154,2,4,76,27.23,104.39,68.34,normal,Benign,Low
38817,3,1,70,38.94,123.93,727.57,lfi,Benign,Low
1204728,43,50,3100,392.79,353.72,8661.37,sql_injection,Attack,High
28419,2,4,141,20.52,75.34,127.57,normal,Benign,Low
1589796,26,20,4464,349.72,1069.73,24419.61,xss,Attack,High
1605524,20,43,3293,568.77,985.93,12048.43,xss,Attack,High
744156,38,45,2323,792.17,360.48,11052.15,sql_injection,Attack,High
9323,1,1,40,39.98,70.22,540.11,normal,Benign,Low
782673,41,25,3699,741.34,400.57,18178.52,xss,Attack,High
29238,3,4,76,44.22,84.47,266.76,normal,Benign,Low
496751,20,32,5051,563.89,929.38,23953.89,sql_injection,Attack,High
30376,4,4,54,44.15,65.99,273.23,normal,Benign,Low
776516,21,58,3860,745.28,750.73,16510.63,sql_injection,Attack,High
24715,3,1,81,81.14,63.68,766.07,normal,Benign,Low
11867,2,1,103,68.49,81.7,575.09,normal,Benign,Low
21697,1,1,85,88.71,105.4,482.32,normal,Benign,Low
22202,1,4,46,68.43,80.12,428.76,normal,Benign,Low
1526450,18,52,4744,259.8,769.52,19337.48,lfi,Attack,High
12604,1,2,75,24.31,121.03,561.9,normal,Benign,Low
815620,30,17,1247,290.3,781.63,12038.26,sql_injection,Attack,High
1635309,30,30,2977,407.39,567.17,14680.98,normal,Attack,High
25244,4,3,49,36.12,105.68,404.28,normal,Benign,Low
1684890,13,61,4495,576.54,858.5,15421.3,sql_injection,Attack,High
743220,36,64,4906,260.83,956.68,11363.89,lfi,Attack,High
25430,3,2,149,81.65,39.86,798.01,normal,Benign,Low
1605478,43,54,3547,279.72,995.38,12448.41,lfi,Attack,High
27670,3,4,92,23.8,36.92,614.83,normal,Benign,Low
27147,1,1,91,54.36,89.32,59.13,lfi,Benign,Low
4068,1,4,48,79.29,105.17,432.52,normal,Benign,Low
615694,15,17,2571,559.91,888.52,10553.34,normal,Attack,High
35820,4,3,49,58.05,99.24,235.53,normal,Benign,Low
1695300,42,50,2245,756.06,542.23,14447.47,lfi,Attack,High
27825,3,3,113,62.58,44.68,534.08,normal,Benign,Low
29305,4,3,107,36.93,121.56,483.72,xss,Benign,Low
11047,3,4,72,27.98,107.67,368.62,normal,Benign,Low
13151,1,4,121,16.14,39.88,284.64,normal,Benign,Low
461748,28,37,2378,811.7,1028.56,14468.75,sql_injection,Attack,High
12013,4,2,100,83.12,44.67,340.72,normal,Benign,Low
771849,30,63,1340,275.24,481.75,6748.41,lfi,Attack,High
20782,3,2,173,39.73,103.79,484.04,normal,Benign,Low
35809,3,4,178,59.63,93.48,639.92,normal,Benign,Low
29102,3,1,86,66.93,100.78,516.16,normal,Benign,Low
39710,4,1,103,40.18,89.59,734.85,normal,Benign,Low
1035346,14,52,1957,566.76,593.47,15284.54,xss,Attack,High
771027,19,46,4496,843.7,529.03,21411.16,lfi,Attack,High
1540583,45,36,3350,846.15,435.59,19919.53,lfi,Attack,High
11248,1,3,102,33.53,40.26,325.68,normal,Benign,Low
508469,27,60,1421,759.05,711.99,24741.82,lfi,Attack,High
643637,18,49,3389,456.41,414.25,21417.28,xss,Attack,High
33176,1,4,176,69.87,63.98,69.21,normal,Benign,Low
1034925,33,64,3008,339.32,477.67,10165.59,normal,Attack,High
16055,1,2,62,40.8,125.34,102.36,normal,Benign,Low
1442263,15,18,1549,333.4,963.33,20651.62,normal,Attack,High
498941,42,61,4130,622.91,941.25,8114.51,normal,Attack,High
31514,1,3,166,62.39,54.5,858.58,normal,Benign,Low
39499,4,1,177,70.82,103.91,452.12,normal,Benign,Low
1276029,28,64,2149,803.86,908.98,23981.47,xss,Attack,High
32532,3,3,88,88.93,111.67,438.21,normal,Benign,Low
38571,2,3,124,44.45,111.61,828.52,normal,Benign,Low
33716,2,1,87,56.17,106.84,644.87,normal,Benign,Low
796007,28,56,5107,352.01,721.69,17753.53,lfi,Attack,High
8947,1,2,124,87.22,105.57,512.33,normal,Benign,Low
21074,3,1,121,17.75,85.52,760.28,xss,Benign,Low
28736,3,1,66,37.91,44.96,475.25,normal,Benign,Low
13583,1,4,175,40.72,105.99,107.57,normal,Benign,Low
29739,2,3,44,47.85,32.46,635.77,normal,Benign,Low
14401,3,4,144,27.4,61.82,711.74,lfi,Benign,Low
29120,3,1,96,40.42,92.62,146.78,normal,Benign,Low
589845,45,49,4429,396.42,633.88,14136.91,sql_injection,Attack,High
33749,4,3,151,48.17,30.77,53.13,sql_injection,Benign,Low
550100,25,28,1662,757.33,787.52,9421.13,xss,Attack,High
460852,26,52,3470,323.76,712.18,11727.66,normal,Attack,High
38069,2,4,44,31.91,50.19,207.85,normal,Benign,Low
26507,2,1,171,42.32,87.2,819.08,normal,Benign,Low
16489,2,2,161,32.84,73.17,896.94,normal,Benign,Low
686187,22,44,1275,314.13,434.32,9678.01,xss,Attack,High
39002,1,4,136,76.59,103.0,93.62,normal,Benign,Low
18856,3,4,163,50.19,72.65,774.88,normal,Benign,Low
29259,4,4,88,79.52,48.88,151.33,normal,Benign,Low
1309143,32,47,2714,839.99,487.58,10130.39,lfi,Attack,High
461114,37,18,1902,543.0,554.17,17542.48,lfi,Attack,High
950171,15,61,1903,811.82,860.43,19089.09,lfi,Attack,High
495776,39,61,1521,828.13,790.55,24188.44,lfi,Attack,High
36164,2,3,162,53.63,80.64,587.3,normal,Benign,Low
14820,1,4,45,27.3,102.66,664.03,normal,Benign,Low
1439771,36,42,2376,569.82,980.75,23661.06,xss,Attack,High
21822,4,2,40,48.8,48.34,661.85,normal,Benign,Low
13317,4,1,61,87.38,81.65,799.45,sql_injection,Benign,Low
1018201,32,46,3330,519.77,390.37,20715.46,normal,Attack,High
37317,1,4,40,78.02,95.82,326.4,normal,Benign,Low
1049712,33,22,3393,766.52,673.74,19338.93,sql_injection,Attack,High
1000701,26,21,1533,695.23,687.34,22100.28,sql_injection,Attack,High
7392,3,4,133,70.49,46.43,598.2,normal,Benign,Low
28553,2,2,163,56.9,83.0,579.33,normal,Benign,Low
36441,3,2,167,63.93,114.06,477.53,normal,Benign,Low
20064,4,3,42,48.7,128.15,198.37,normal,Benign,Low
27953,2,2,180,22.27,44.15,762.96,normal,Benign,Low
10597,1,1,126,54.88,100.69,887.64,normal,Benign,Low
34348,1,1,78,16.21,49.65,52.79,lfi,Benign,Low
862763,28,33,3749,648.79,471.95,13452.27,lfi,Attack,High
850132,42,36,1508,821.84,350.14,20962.55,lfi,Attack,High
430444,28,52,3382,742.19,1080.43,13677.25,xss,Attack,High
1135226,27,57,3802,669.85,597.79,14453.29,lfi,Attack,High
952509,34,32,3587,756.64,544.16,22006.24,normal,Attack,High
1084181,18,36,1704,512.25,861.11,12525.78,sql_injection,Attack,High
467034,27,23,2772,674.86,593.94,15076.28,xss,Attack,High
36760,2,1,56,26.29,32.39,684.47,normal,Benign,Low
18275,1,3,60,42.62,121.84,561.03,normal,Benign,Low
1797859,28,59,1876,291.44,746.9,18158.62,xss,Attack,High
4341,3,4,148,27.41,40.3,214.84,normal,Benign,Low
595160,15,50,1392,732.77,989.03,15230.66,lfi,Attack,High
14901,1,4,52,40.78,60.85,710.58,normal,Benign,Low
15055,1,1,166,44.16,90.17,510.8,normal,Benign,Low
33053,3,4,48,46.97,117.17,870.72,normal,Benign,Low
16434,3,4,60,30.05,34.96,845.44,normal,Benign,Low
742704,44,19,2196,458.34,879.66,6801.5,normal,Attack,High
11436,2,3,75,41.5,87.5,846.48,normal,Benign,Low
403419,39,18,4499,528.12,374.29,14102.24,sql_injection,Attack,High
14485,4,4,156,45.43,119.11,768.8,normal,Benign,Low
24297,2,1,163,15.79,86.21,550.33,normal,Benign,Low
36448,4,3,153,34.22,98.73,722.52,sql_injection,Benign,Low
478411,22,53,2009,831.73,399.8,9528.44,normal,Attack,High
30187,4,3,92,25.65,117.16,578.0,normal,Benign,Low
10792,4,2,128,32.86,112.12,227.52,normal,Benign,Low
30225,1,3,156,18.4,45.08,297.04,normal,Benign,Low
14385,3,4,153,80.1,51.65,211.25,xss,Benign,Low
845703,44,43,2123,653.33,659.96,8505.08,normal,Attack,High
16315,4,4,173,18.25,32.87,886.39,normal,Benign,Low
16390,4,4,112,73.75,80.21,209.21,normal,Benign,Low
7557,3,2,64,18.18,113.82,242.26,normal,Benign,Low
35638,1,3,113,20.61,49.64,540.2,normal,Benign,Low
15358,4,4,130,45.28,117.9,889.08,normal,Benign,Low
1155158,37,46,1887,607.76,967.55,18145.43,sql_injection,Attack,High
1236610,28,32,5150,484.26,574.41,10360.14,xss,Attack,High
27181,4,1,43,29.38,99.84,409.11,normal,Benign,Low
28399,2,3,75,28.95,124.93,453.48,normal,Benign,Low
443817,17,24,4997,663.63,1091.05,8992.13,normal,Attack,High
19485,1,1,107,84.64,110.64,57.53,lfi,Benign,Low
15397,2,1,105,43.34,72.09,237.56,normal,Benign,Low
1384520,42,52,4258,778.4,952.87,21291.45,lfi,Attack,High
1344675,37,34,3673,767.61,453.99,15798.57,lfi,Attack,High
34549,3,3,55,52.32,87.75,602.88,normal,Benign,Low
550468,41,63,4335,640.38,821.77,14467.53,xss,Attack,High
33241,1,2,77,61.44,36.39,676.46,normal,Benign,Low
1656090,25,17,1823,518.89,1021.39,19976.37,sql_injection,Attack,High
36070,3,4,68,86.15,57.6,147.45,normal,Benign,Low
